date,target_level_max,target_level_mean,target_level_min,target_level_std,grafton_level,hermann_level,daily_precip,daily_temp_avg,daily_snowfall,daily_humidity,daily_wind,precip_7d,precip_14d,precip_30d,soil_deep_30d,heavy_rain_48h,is_flood,is_major_flood
2011-01-17,6.68,6.014166666666667,5.47,0.339064142535927,16.57,5.2,0.8,0.5083333333333334,0.0,78.125,13.458333333333334,5.099999999999996,6.500000000000007,30.900000000000006,0.31859195601851853,0,0,0
2011-01-18,6.12,5.692272727272727,5.28,0.2451808238089524,16.34,5.01,1.4,1.2083333333333333,0.07,86.375,13.616666666666667,4.037499999999996,7.550000000000008,31.950000000000006,0.3195951388888889,0,0,0
2011-01-19,5.88,5.329166666666667,4.85,0.3302688847467834,15.96,5.99,2.4000000000000004,-2.5124999999999997,1.75,56.791666666666664,10.450000000000001,2.1999999999999966,8.700000000000008,33.10000000000001,0.3205684027777778,0,0,0
2011-01-21,4.85,4.327272727272727,3.82,0.21754434289482416,15.88,5.98,0.0,-12.65,0.14,72.54166666666667,7.516666666666667,11.799999999999997,18.154166666666672,42.70000000000001,0.3224798611111111,0,0,0
2011-01-22,4.85,4.45,4.13,0.22824381283013598,16.37,5.81,0.0,-5.266666666666667,0.0,81.54166666666667,7.704166666666667,11.799999999999997,16.90000000000001,42.70000000000001,0.32341736111111113,0,0,0
2011-01-23,5.28,4.761904761904762,4.12,0.3845207282789717,16.6,6.78,1.0,-3.4333333333333336,1.4700000000000002,84.04166666666667,12.570833333333333,11.812499999999998,16.91250000000001,42.425000000000004,0.32436608796296296,0,0,0
2011-01-24,5.27,4.945833333333334,4.62,0.19439799307128874,16.2,5.71,0.30000000000000004,-0.33749999999999997,0.35000000000000003,85.20833333333333,9.3875,12.854166666666663,17.954166666666676,38.22916666666668,0.3253,0,0,0
2011-01-25,4.69,4.386315789473684,3.7,0.2918943973105457,15.92,5.36,0.0,-4.791666666666667,0.0,84.79166666666667,6.675,12.049999999999997,16.08750000000001,37.70000000000001,0.3262244791666667,0,0,0
2011-01-26,4.25,3.7338095238095237,3.36,0.32604411036662223,16.06,6.6,0.0,-3.2416666666666667,0.0,83.5,7.1375,10.899999999999997,13.100000000000009,37.70000000000001,0.3271390625,0,0,0
2011-01-27,4.62,4.390416666666667,4.05,0.1846378162468503,15.84,5.68,0.0,-1.5166666666666666,0.0,79.95833333333333,9.445833333333333,7.116666666666664,13.100000000000009,37.70000000000001,0.3280706018518519,0,0,0
2011-01-29,4.04,3.804375,3.61,0.14917411527026642,15.78,5.25,0.0,3.1041666666666665,0.0,78.45833333333333,9.579166666666667,1.2999999999999965,13.100000000000009,35.13333333333334,0.32989409722222224,0,0,0
2011-01-31,4.13,3.807916666666667,3.56,0.15390508556353427,15.63,5.35,8.8,-0.4916666666666667,0.07,79.54166666666667,10.987499999999999,0.245833333333331,13.100000000000009,19.683333333333337,0.33162835648148153,0,0,0
2011-02-01,3.7,3.597272727272727,3.44,0.07218902555967519,15.71,5.54,30.3,-3.4499999999999997,9.17,91.95833333333333,18.270833333333332,8.22083333333333,20.270833333333343,27.82083333333334,0.3322844907407408,1,0,0
2011-02-02,3.54,3.0209090909090905,2.64,0.25226420562027724,15.6,7.18,0.4,-7.658333333333334,0.42000000000000004,66.625,19.741666666666667,35.10833333333333,46.00833333333335,54.70833333333334,0.33294537037037036,1,0,0
2011-02-03,2.74,2.6439999999999997,2.54,0.0631098814993115,15.65,6.52,0.0,-10.379166666666666,0.0,53.708333333333336,5.754166666666666,39.5,46.616666666666674,59.1,0.33386591435185187,1,0,0
2011-02-04,2.43,2.239090909090909,2.04,0.0988943202620179,15.83,6.48,0.0,-4.154166666666667,0.07,48.833333333333336,6.925,39.5,40.800000000000004,59.1,0.3348828125,0,0,0
2011-02-05,3.24,2.7627272727272727,2.19,0.3382614066380898,16.42,7.5,6.0,-1.3583333333333334,4.2,75.875,9.620833333333334,40.99166666666667,42.29166666666667,60.591666666666676,0.33593350694444446,0,0,0
2011-02-06,4.6,3.913809523809524,3.13,0.4222259607186203,16.36,6.55,0.0,1.2041666666666666,0.0,81.66666666666667,11.141666666666666,45.5,46.7875,64.95416666666667,0.337003587962963,0,0,0
2011-02-07,5.03,4.403333333333333,3.78,0.3836057003399889,15.94,5.73,0.0,-1.625,0.0,79.04166666666667,13.920833333333334,45.5,45.74583333333334,63.70000000000001,0.33808593750000004,0,0,0
2011-02-09,3.48,3.1747619047619047,3.0,0.13629449906797586,16.18,5.26,0.30000000000000004,-11.541666666666666,0.35000000000000003,67.125,7.991666666666667,10.39583333333333,45.50416666666667,63.70416666666668,0.34032378472222224,0,0,0
2011-02-10,3.47,3.1525,3.02,0.13810046752431668,16.16,5.33,0.0,-9.466666666666667,0.0,59.625,11.5625,6.29583333333333,45.79583333333335,61.88333333333333,0.3414609375,0,0,0
2011-02-11,3.55,3.1929166666666666,2.78,0.19802237832841169,16.21,5.89,0.0,-3.9416666666666664,0.0,61.458333333333336,13.879166666666668,6.299999999999996,45.80000000000001,58.900000000000006,0.3426209490740741,0,0,0
2011-02-12,4.03,3.7154166666666666,3.16,0.26333941012984835,16.22,6.25,0.0,2.216666666666667,0.0,73.0,14.158333333333333,4.808333333333329,45.80000000000001,58.900000000000006,0.34376527777777777,0,0,0
2011-02-13,4.37,4.185,4.01,0.12169098426824398,15.88,5.99,0.0,8.116666666666667,0.0,53.375,17.433333333333334,0.2999999999999965,45.80000000000001,58.900000000000006,0.34490243055555553,0,0,0
